,주차장관리번호,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명,lat,lng
921,354-2-000610,태화동 태화경로당 주변 마을공동주차장,공영,노외,경상북도 안동시 태화동 230-14,3,0:00,0:00,0:00,0:00,0:00,0:00,0,0,0.0,0.0,경상북도 안동시청,36.5592134,128.7118992
922,354-2-000620,안기동 소백경로당 주변 마을공동주차장,공영,노외,경상북도 안동시 안기동 242-98,7,0:00,0:00,0:00,0:00,0:00,0:00,0,0,0.0,0.0,경상북도 안동시청,36.577231,128.7162916
923,252-2-000001,김윤기 가옥 근처 주차장1,공영,노외,강원도 강릉시 노암동 302-7,15,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.747247,128.9024851
924,252-2-000002,김윤기 가옥 근처 주차장2,공영,노외,강원도 강릉시 노암동 302-4,19,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7475556,128.9025524
925,252-2-000003,김윤기 가옥 근처 주차장3,공영,노외,"강원도 강릉시 노암동 402-37, 402-36",26,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7469166,128.903154
926,252-2-000004,노암동 시영주택주차장,공영,노외,강원도 강릉시 노암동 324-67,7,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7499404,128.9003278
927,252-2-000005,시영주택입구 주차장,공영,노외,강원도 강릉시 노암동 279-18,7,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.750018,128.8999633
928,252-2-000006,은마 연립주택 근처 주차장,공영,노외,강원도 강릉시 노암동 699-9,3,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.74676460000001,128.8976999
929,252-2-000007,정동진역 공영주차장,공영,노외,강원도 강릉시 강동면 정동진리 259-1,150,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6892008,129.0243271
930,252-2-000008,바다부채길 주차장,공영,노외,강원도 강릉시 강동면 심곡리 69-5,90,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6662501,129.0545471
931,252-2-000009,7번국도 저탄장 주차장,공영,노외,강원도 강릉시 강동면 정동진리 440-29,598,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6892008,129.0243271
932,252-2-000010,심곡 바다부채길 주차장,공영,노외,강원도 강릉시 강동면 정동진리 50-33,11,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.68378149999999,129.0426269
933,252-2-000011,심곡 바다부채길 주차장,공영,노외,강원도 강릉시 강동면 정동진리 51-22,37,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6892008,129.0243271
934,252-2-000012,심곡 바다부채길 주차장,공영,노외,강원도 강릉시 강동면 정동진리 51-4,12,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6809763,129.0409327
935,252-2-000013,심곡 바다부채길 주차장,공영,노외,강원도 강릉시 강동면 정동진리 52-11,50,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6892008,129.0243271
936,252-2-000014,3.1 기념탑 주차장,공영,노외,강원도 강릉시 저동 144-3,150,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7919684,128.8961711
937,252-2-000015,전적비 주차장,공영,노외,강원도 강릉시 안현동 94-145,84,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8019111,128.8758249
938,252-2-000016,경포 번영회 주차장,공영,노외,강원도 강릉시 안현동 868-4,145,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8019111,128.8758249
939,252-2-000017,경포대광장 주차장(충혼탑),공영,노외,강원도 강릉시 저동 126-1,98,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7958051,128.8968578
940,252-2-000018,선교장 노외주차장,공영,노외,강원도 강릉시 운정동 472-18,54,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7849953,128.8846307
941,252-2-000019,오죽헌박물관 뒷편 주차장,공영,노외,강원도 강릉시 죽헌동 179-1,21,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7789136,128.8760476
942,252-2-000020,종합운동장 주차장,공영,노외,강원도 강릉시 교동 2-10,490,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7732204,128.8973227
943,252-2-000021,강릉실내종합체육관 주차장,공영,노외,강원도 강릉시 교동 2-21,176,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7721276,128.8936273
944,252-2-000022,강릉인라인스케이팅장 주차장,공영,노외,강원도 강릉시 교동 369,95,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7726167,128.8926876
945,252-2-000023,관동교회 근처주차장,공영,노외,강원도 강릉시 교동 987-7,5,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7560053,128.8859207
946,252-2-000024,관동중 맞은편,공영,노외,강원도 강릉시 교동 1740-3,10,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7557243,128.8819442
947,252-2-000025,관동중 앞,공영,노외,강원도 강릉시 교동 1429-6,9,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7561093,128.8804701
948,252-2-000026,구 터미널주차장,공영,노외,강원도 강릉시 교동 156-35,292,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7608284,128.8976054
949,252-2-000027,기쁨교회부지 컬링경기장,공영,노외,강원도 강릉시 교동 622,100,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7751277,128.891157
950,252-2-000028,임당사거리 근처 주차장,공영,노외,강원도 강릉시 교동 156-35,130,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7608284,128.8976054
951,252-2-000029,코레일네트웍스㈜강릉역주차장,공영,노외,강원도 강릉시 교동 118,52,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7635996,128.8989373
952,252-2-000030,내곡교사거리 근처 주차장,공영,노외,강원도 강릉시 내곡동 51-15,5,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.746199,128.8883897
953,252-2-000031,내곡동 현대A 앞 둔치주차장,공영,노외,강원도 강릉시 내곡동 31,57,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7482733,128.8911163
954,252-2-000032,도시계획도로 임시 주차장1,공영,노외,강원도 강릉시 내곡동 67-3,4,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7464198,128.8890981
955,252-2-000033,도시계획도로 임시 주차장2,공영,노외,강원도 강릉시 내곡동 51-48,2,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7464468,128.8889884
956,252-2-000034,무지개아파트 근처 주차장,공영,노외,강원도 강릉시 내곡동 71-3,8,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7462589,128.8906031
957,252-2-000035,폴리텍III대학 입구,공영,노외,강원도 강릉시 내곡동 산104,10,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7370706,128.888773
958,252-2-000036,사천항 공영주차장,공영,노외,강원도 강릉시 사천면 사천진리 86-141,100,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8348113,128.8749519
959,252-2-000037,사천면 공영주차장,공영,노외,강원도 강릉시 사천면 사천진리 86-185,60,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.83670300000001,128.8733167
960,252-2-000038,사천 동해종합마트 근처,공영,노외,강원도 강릉시 사천면 사천진리 29-12,25,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8386251,128.8747345
961,252-2-000039,사천진 보건진료소 근처주차장,공영,노외,강원도 강릉시 사천면 사천진리 86-76,75,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.83721329999999,128.8747326
962,252-2-000040,사천진리 해변길 주차장,공영,노외,강원도 강릉시 사천면 사천진리 2-93,11,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8360493,128.8788246
963,252-2-000041,남항진항 해수욕장 주차장,공영,노외,강원도 강릉시 남항진동 1-1,199,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7655509,128.9529874
964,252-2-000042,6주공오거리 근처 주차장1,공영,노외,강원도 강릉시 입암동 95,82,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7608667,128.9181286
965,252-2-000043,6주공오거리 근처 주차장2,공영,노외,강원도 강릉시 입암동 85-3,68,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7616732,128.917646
966,252-2-000044,강릉중학교 근처 주택가 주차장,공영,노외,강원도 강릉시 입암동 659-18,22,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7523222,128.9075591
967,252-2-000045,구파출소 옆,공영,노외,강원도 강릉시 입암동 679-30,12,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.755999,128.9077073
968,252-2-000046,성덕동 주민센터 근처주차장,공영,노외,강원도 강릉시 입암동 599-6,26,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.76331380000001,128.9136054
969,252-2-000047,성산교회 앞,공영,노외,강원도 강릉시 성산면 구산리 243-1,29,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7162868,128.8310788
970,252-2-000048,소라B단지아파트 인근 주차장,공영,노외,강원도 강릉시 송정동 212,7,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7764737,128.9321761
971,252-2-000049,송정풋살경기장,공영,노외,강원도 강릉시 견소동 산2,25,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7774419,128.9401628
972,252-2-000050,송정해변 주차장,공영,노외,강원도 강릉시 송정동 산60-3,100,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7797454,128.9365809
973,252-2-000051,안목사거리 근처 주차장,공영,노외,강원도 강릉시 견소동 268-29,23,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7734262,128.9454322
974,252-2-000052,동덕 주차장,공영,노외,강원도 강릉시 연곡면 동덕리 143-3,250,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8580844,128.8530771
975,252-2-000053,연곡면 주민센터앞 게이트볼장 부지,공영,노외,강원도 강릉시 연곡면 방내리 31-1,50,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8600345,128.8373417
976,252-2-000054,연곡2단지부영 근처 주차장,공영,노외,강원도 강릉시 연곡면 영진리 357-125,5,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8694633,128.8400733
977,252-2-000055,금진항 주차장,공영,노외,강원도 강릉시 옥계면 금진리 112,350,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6538479,129.0502971
978,252-2-000056,옥계성당 근처 주차장,공영,노외,강원도 강릉시 옥계면 현내리 339-5,13,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.6113008,129.0373392
979,252-2-000057,고수부지공영주차장(새벽시장),공영,노외,강원도 강릉시 옥천동 25-2,256,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7561176,128.9047026
980,252-2-000058,옥천동주차장(구여성회관),공영,노외,강원도 강릉시 옥천동 224,82,10:00,18:00,0:00,23:59,0:00,23:59,30,500,10.0,200.0,강릉시청 교통과,37.7595581,128.9017086
981,252-2-000059,도시계획도로 임시 주차장3,공영,노외,강원도 강릉시 주문진읍 교항리 292,10,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.88755159999999,128.8232196
982,252-2-000060,소돌 소원(아들)바위 주차장,공영,노외,강원도 강릉시 주문진읍 주문리 791-42,116,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.9052896,128.8302696
983,252-2-000061,신리천 둔치 주차장,공영,노외,강원도 강릉시 주문진읍 교항리 1252-14,144,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8849425,128.8279459
984,252-2-000062,주문진 터미널 오거리주차장,공영,노외,강원도 강릉시 주문진읍 교항리 328-2,45,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8843046,128.8238326
985,252-2-000063,주문7리 마을회관 근처주차장,공영,노외,강원도 강릉시 주문진읍 주문리 122-13,30,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.9001351,128.8328042
986,252-2-000064,주문진 주차장,공영,노외,강원도 강릉시 주문진읍 교항리 130-11,47,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.886434,128.8254559
987,252-2-000065,주문진 중앙공원 주차장,공영,노외,강원도 강릉시 주문진읍 주문리 316-3,80,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8990315,128.8227808
988,252-2-000066,주문진 해안주차타워,공영,노외,강원도 강릉시 주문진읍 주문리 312-684,230,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8990315,128.8227808
989,252-2-000067,주문진읍 피난촌 주차장,공영,노외,강원도 강릉시 주문진읍 교항리 259,54,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.8885697,128.8238642
990,252-2-000068,주문진해수욕장 주차장,공영,노외,강원도 강릉시 주문진읍 향호리 8-17,560,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.9122902,128.8170482
991,252-2-000069,고수부지 공영주차장,공영,노외,강원도 강릉시 성남동 85-2,375,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7519432,128.8990539
992,252-2-000070,구)기상청주차장,공영,노외,강원도 강릉시 용강동 63-2,60,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.75172209999999,128.8910374
993,252-2-000071,구)산림청주차장,공영,노외,강원도 강릉시 용강동 46-2,86,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7533072,128.8894529
994,252-2-000072,남대천둔치 공영주차장강릉교아래시립의료원앞,공영,노외,강원도 강릉시 남문동 67,64,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.74869150000001,128.890504
995,252-2-000073,명주동주차장,공영,노외,강원도 강릉시 명주동 14,19,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7508606,128.8925998
996,252-2-000074,상공회의소주차장,공영,노외,강원도 강릉시 임당동 146,50,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7537964,128.8932729
997,252-2-000075,서부시장주차장,공영,노외,강원도 강릉시 용강동 26,54,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7556581,128.8907509
998,252-2-000076,성내동 광장 주차장,공영,노외,강원도 강릉시 성남동 114-3,75,8:00,23:00,0:00,23:59,0:00,23:59,30,500,10.0,200.0,강릉시청 교통과,37.7514131,128.8948306
999,252-2-000077,손병욱 베이커리 근처 주차장,공영,노외,강원도 강릉시 임당동 48-3,20,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7550578,128.893397
1000,252-2-000078,중앙동주민센터주차장,공영,노외,강원도 강릉시 임당동 37,23,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7559183,128.8941052
1001,252-2-000079,중앙시장주차장,공영,노외,강원도 강릉시 성남동 40-4,62,9:00,18:00,0:00,23:59,0:00,23:59,30,500,10.0,200.0,강릉시청 지역경제과,37.7545231,128.8993688
1002,252-2-000080,경포호수변 공영주차장,공영,노외,강원도 강릉시 강문동 263,242,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,경포도립공원(옥포재단),37.7986247,128.9110186
1003,252-2-000081,강문 노외공영주차장,공영,노외,강원도 강릉시 강문동 182-1,177,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7954861,128.9179199
1004,252-2-000082,구포남시장주차장,공영,노외,"강원도 강릉시 포남동 1153, 1153-2",175,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7647375,128.9062456
1005,252-2-000083,원규앤노블래스뒤,공영,노외,강원도 강릉시 포남동 1278-17,28,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7692431,128.9181652
1006,252-2-000084,홍제동둔치주차장 고가도로아래⇔홍제내곡교 밑,공영,노외,강원도 강릉시 홍제동 946-1,70,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7453798,128.8628155
1007,252-2-000085,(구)문화원 주차장,공영,노외,강원도 강릉시 홍제동 15-3,14,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7546596,128.8900501
1008,252-2-000086,갈바리병원옆,공영,노외,강원도 강릉시 홍제동 2-6,18,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7560244,128.8898486
1009,252-2-000087,관광개발공사옆주차장,공영,노외,강원도 강릉시 홍제동 262-1,153,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7535087,128.8794146
1010,252-2-000088,구 농진청부지,공영,노외,강원도 강릉시 홍제동 156,180,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7530775,128.8826198
1011,252-2-000089,구 중앙초교 담장옆,공영,노외,강원도 강릉시 홍제동 66-1,10,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7513942,128.8872024
1012,252-2-000090,구 도로관리사업소,공영,노외,강원도 강릉시 홍제동 101,68,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7483495,128.8830311
1013,252-2-000091,노인회관 앞,공영,노외,강원도 강릉시 홍제동 77-5,6,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7503705,128.8845791
1014,252-2-000092,동사무소 건너편,공영,노외,강원도 강릉시 홍제동 97-4,40,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7476414,128.8828843
1015,252-2-000093,홍제동소주차장5,공영,노외,강원도 강릉시 홍제동 26-8,4,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7545924,128.8882189
1016,252-2-000094,홍제동소주차장,공영,노외,강원도 강릉시 홍제동 179-15,8,0:00,23:59,0:00,23:59,0:00,23:59,0,0,0.0,0.0,강릉시청 교통과,37.7538862,128.8868713
