주차장관리번호,주차장명,주차장구분,주차장유형,소재지지번주소,주차구획수,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,주차기본시간,주차기본요금,추가단위시간,추가단위요금,관리기관명
143-1-000007,민락수변공원 공영주차장,공영,노상,부산광역시 수영구 민락동 110-7,43,10:00,2:00,10:00,2:00,10:00,2:00,10,300,10,300,부산광역시 수영구청
143-1-000008,민락해변공원 공영주차장,공영,노상,부산광역시 수영구 민락동 181-78,26,10:00,2:00,10:00,2:00,10:00,2:00,10,300,10,300,부산광역시 수영구청
135-2-000001,금강공원공영주차장,공영,노외,부산광역시 동래구 온천동 102-10,190,0:00,0:00,0:00,0:00,0:00,0:00,0,0,0,0,051-550-4532
135-2-000002,사적공원공영주차장,공영,노외,부산광역시 동래구 명륜동 146,242,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,051-550-6635
135-2-000003,명장동공영주차장,공영,노외,부산광역시 동래구 명장동 538,148,0:00,0:00,0:00,0:00,0:00,0:00,10,100,10,100,051-550-4532
135-2-000004,동래시장공영주차장,공영,노외,부산광역시 동래구 복천동 241,36,8:00,20:00,8:00,20:00,8:00,20:00,10,300,10,300,부산광역시 동래구청
135-1-000001,새동래3차아파트앞 공영주차장,공영,노상,부산광역시 동래구 수안동 42,72,8:00,20:00,8:00,15:00,0:00,0:00,10,100,10,100,부산광역시 동래구청
132-1-000001,LIG사옥옆,공영,노상,부산광역시 동구 범일동 830-9,21,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000002,SK증권앞,공영,노상,부산광역시 동구 범일동 830-9,17,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000003,SK텔레콤앞,공영,노상,부산광역시 동구 범일동 829-1,13,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000004,가구거리 공영,공영,노외,부산광역시 동구 범일동 183,64,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-1-000006,구봉성당복개도로,공영,노상,부산광역시 동구 초량동 1118,47,8:00,21:00,8:00,21:00,8:00,21:00,10,100,,,부산광역시 동구청
132-1-000007,국일주택뒤,공영,노상,부산광역시 동구 수정동 1178-43,60,8:00,21:00,8:00,21:00,8:00,21:00,10,100,,,부산광역시 동구청
132-1-000008,금복주앞,공영,노상,부산광역시 동구 초량동 1150-7,9,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000009,금성빌딩앞,공영,노상,부산광역시 동구 초량동 1195-2,13,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000010,눌원빌딩옆,공영,노상,부산광역시 동구 범일동 825-3,25,8:00,21:00,8:00,21:00,8:00,21:00,10,300,,,부산광역시 동구청
132-2-000011,독도주차장,공영,노외,부산광역시 동구 좌천동 722,42,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000012,동구공영주차빌딩,공영,노외,부산광역시 동구 초량동 1204-9,152,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-2-000013,동구청 공영,공영,노외,부산광역시 동구 수정동 806-74,142,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-2-000014,동구체육공원,공영,노외,부산광역시 동구 수정동 711-4,51,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000015,명진빌딩1.2,공영,노상,부산광역시 동구 초량동 1154-1,11,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000016,명진빌딩뒤,공영,노상,부산광역시 동구 초량동 1154-1,14,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000017,모정장앞,공영,노상,부산광역시 동구 초량동 1195-1,11,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000018,범일1동공영주차장,공영,노외,부산광역시 동구 범일동 1338-11,45,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000019,범일4동 제2공영,공영,노외,부산광역시 동구 범일동 1511-4,28,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000020,범일4동공영,공영,노외,부산광역시 동구 범일동 1424-7,19,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000021,범일5동 시간제주차장,공영,노상,부산광역시 동구 범일동 252-8,23,21:00,7:00,21:00,7:00,21:00,7:00,10,0,,,부산광역시 동구청
132-2-000023,범일초등공영,공영,노외,부산광역시 동구 범일동 1411-3,90,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000024,봉생병원옆,공영,노상,부산광역시 동구 좌천동 682-1,12,8:00,21:00,8:00,21:00,8:00,21:00,10,300,,,부산광역시 동구청
132-1-000026,부산일보별관,공영,노상,부산광역시 동구 초량동 1213-1,37,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000027,성북공영주차장,공영,노외,부산광역시 동구 좌천동 910-3,47,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000028,세방텔레콤앞,공영,노상,부산광역시 동구 좌천동 68-1,35,8:00,21:00,8:00,21:00,8:00,21:00,10,300,,,부산광역시 동구청
132-2-000029,수성초등학교지하공영주차장,공영,노외,부산광역시 동구 수정동 488-3,54,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000030,수정1동공영,공영,노외,부산광역시 동구 수정동 1043-60,54,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000031,수정2동공영,공영,노외,부산광역시 동구 수정동 771-210,28,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000032,수정2동제2공영,공영,노외,부산광역시 동구 수정동 785-8,38,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000033,수정4동공영,공영,노외,부산광역시 동구 수정동 968-11,38,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000034,수정5동공영,공영,노외,부산광역시 동구 수정동 410,49,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000035,수정변전소,공영,노상,부산광역시 동구 초량동 1159-9,11,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000036,수정산(동여중)공영,공영,노외,부산광역시 동구 수정동 600-3,52,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000037,수정초등학교 지하공영주차장,공영,노외,부산광역시 동구 수정동 464-2,52,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000038,수정터널밑,공영,노외,부산광역시 동구 좌천동 68-595,75,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-2-000039,수정터널진입로밑,공영,노외,부산광역시 동구 좌천동 68-569,21,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-1-000040,스카이웨이,공영,노상,부산광역시 동구 초량동 827-246,53,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000042,범일전화국뒤,공영,노상,부산광역시 동구 범일동 830-29,6,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000043,왕자빌딩앞,공영,노상,부산광역시 동구 초량동 1196-4,14,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000045,자성대 서문옆,공영,노상,부산광역시 동구 범일동 321-10,9,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000046,자유시장 뒤,공영,노상,부산광역시 동구 범일동 830-24,32,8:00,23:59,8:00,23:59,8:00,23:59,10,500,,,부산광역시 동구청
132-1-000047,수정2동 업무지,공영,노상,부산광역시 동구 수정동 79-850,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000048,좌1-1(주거지),공영,노상,부산광역시 동구 좌천동 733-12,24,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000049,좌1-2(주거지),공영,노상,부산광역시 동구 좌천동 800-59,29,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000050,좌1-3(주거지),공영,노상,부산광역시 동구 좌천동 749-4,45,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000052,좌1-5(주거지),공영,노상,부산광역시 동구 좌천동 834-10,63,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000053,좌1-6(주거지),공영,노상,부산광역시 동구 좌천동 187-2,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000054,좌4-1(주거지),공영,노상,부산광역시 동구 좌천동 905-15,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000055,좌4-2(주거지),공영,노상,부산광역시 동구 좌천동 862-4,60,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000056,좌4-3(주거지),공영,노상,부산광역시 동구 좌천동 892-13,14,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000057,좌4-4(주거지),공영,노상,부산광역시 동구 좌천동 919-11,12,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000058,초1-1(주거지),공영,노상,부산광역시 동구 초량동 1064-207,27,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000059,초1-2(주거지),공영,노상,부산광역시 동구 초량동 1130-2,18,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000060,초1-3(주거지),공영,노상,부산광역시 동구 초량동 994-13,3,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000061,초1-4(주거지),공영,노상,부산광역시 동구 초량동 981-58,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000062,초2-1(주거지),공영,노상,부산광역시 동구 초량동 865-238,12,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-2-000063,초2-3(주거지),공영,노외,부산광역시 동구 초량동 906-74,3,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000064,초2-4(주거지),공영,노상,부산광역시 동구 초량동 865-42,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000065,초3-1(주거지),공영,노상,부산광역시 동구 초량동 664-26,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000066,초4-1(주거지),공영,노상,부산광역시 동구 초량동 827-6,24,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000067,초4-2(주거지),공영,노상,부산광역시 동구 초량동 830-2,12,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000068,초4-3(주거지),공영,노상,부산광역시 동구 초량동 821-2,3,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000069,초6-4(주거지),공영,노상,부산광역시 동구 초량동 755-3,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-2-000070,초6-5(주거지),공영,노외,부산광역시 동구 초량동 848-1,22,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000071,초6-7(주거지),공영,노상,부산광역시 동구 초량동 758-5,10,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000072,초량1동업무지,공영,노상,부산광역시 동구 초량동 1109,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000073,초량3동-업무지2구간,공영,노상,부산광역시 동구 초량동 173-1,2,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000074,초량3동-업무지3구간,공영,노상,부산광역시 동구 초량동 61-2,1,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000075,초량3동-업무지4구간,공영,노상,부산광역시 동구 초량동 647-2,12,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000076,초량3동-업무지5구간,공영,노상,부산광역시 동구 초량동 1147-2,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000077,초량3동-업무지6구간,공영,노상,부산광역시 동구 초량동 1168-13,3,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000078,초량3동-업무지7구간,공영,노상,부산광역시 동구 초량동 1156-11,4,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000079,초량3동-업무지8구간,공영,노상,부산광역시 동구 초량동 1170,4,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000081,제1지하도옆,공영,노상,부산광역시 동구 초량동 1188-1,20,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000082,제7기동대앞고가도로밑,공영,노외,부산광역시 동구 좌천동 1119,29,0:00,23:59,0:00,23:59,0:00,23:59,10,300,,,부산광역시 동구청
132-1-000083,조선생명뒤,공영,노상,부산광역시 동구 초량동 1150-1,22,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000084,좌천1동공영,공영,노외,부산광역시 동구 좌천동 808-12,52,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000085,좌천4동공영,공영,노외,부산광역시 동구 좌천동 952-2,49,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000086,진로창고옆,공영,노상,부산광역시 동구 초량동 1168-13,16,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-2-000087,차이나타운,공영,노외,부산광역시 동구 초량동 545-7,69,0:00,23:59,0:00,23:59,0:00,23:59,10,500,,,부산광역시 동구청
132-2-000088,초량2동공영,공영,노외,부산광역시 동구 초량동 865,46,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000089,초량6동공영,공영,노외,부산광역시 동구 좌천동 689-94,47,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-2-000090,초량6동제2공영주차장,공영,노외,부산광역시 동구 초량동 793-7,42,0:00,23:59,0:00,23:59,0:00,23:59,10,100,,,부산광역시 동구청
132-1-000091,한양삼익아파트옆,공영,노상,부산광역시 동구 범일동 830-24,22,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000092,한양아파트3호동뒤,공영,노상,부산광역시 동구 범일동 830-24,20,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000093,한양아파트3호동앞,공영,노상,부산광역시 동구 범일동 830-24,26,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000094,행복예식장옆,공영,노상,부산광역시 동구 범일동 830-24,12,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000095,화신칼라앞 공영주차장,공영,노상,부산광역시 동구 범일동 830-24,48,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000096,흥국생명앞,공영,노상,부산광역시 동구 초량동 45-10,14,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000097,범일2동 제1노상공영주차장,공영,노상,부산광역시 동구 범일동 830-9,34,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000098,범일2동 제2노상공영주차장,공영,노상,부산광역시 동구 범일동 946-1,9,8:00,21:00,8:00,21:00,8:00,21:00,10,500,,,부산광역시 동구청
132-1-000099,범1-1(주거지),공영,노상,부산광역시 동구 범일동 1347-19,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000100,범1-2(주거지),공영,노상,부산광역시 동구 범일동 1338-48,7,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000101,범1-3(주거지),공영,노상,부산광역시 동구 범일동 1334-3,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000102,범1-4(주거지),공영,노상,부산광역시 동구 범일동 1385,22,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000103,범1-6(주거지),공영,노상,부산광역시 동구 범일동 1320-98,12,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000104,범2-1(주거지),공영,노상,부산광역시 동구 범일동 252-1853,20,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000105,범4-1(주거지),공영,노상,부산광역시 동구 범일동 1407-3,4,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000106,범4-2(주거지),공영,노상,부산광역시 동구 범일동 1457-39,16,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000107,범4-3(주거지),공영,노상,부산광역시 동구 범일동 1412-127,13,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000108,범4-4(주거지),공영,노상,부산광역시 동구 범일동 1462-33,4,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000109,범4-5(주거지),공영,노상,부산광역시 동구 범일동 1430-11,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000110,범4-6(주거지),공영,노상,부산광역시 동구 범일동 1412-49,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-2-000111,범4-7(주거지),공영,노외,부산광역시 동구 범일동 1403-40,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000113,범5-2(주거지),공영,노상,부산광역시 동구 범일동 252-997,30,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000114,범5-4(주거지),공영,노상,부산광역시 동구 범일동 252-997,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000115,범5-6(주거지),공영,노상,부산광역시 동구 범일동 252-1871,16,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000116,범6-1(주거지),공영,노상,부산광역시 동구 범일동 1511-4,7,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000117,범6-2(주거지),공영,노상,부산광역시 동구 범일동 1524-16,11,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000118,범6-3(주거지),공영,노상,부산광역시 동구 범일동 산 81-28,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000119,범일2동-업무지-2구간,공영,노상,부산광역시 동구 범일동 830-240,1,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000120,범일2동-업무지-3구간,공영,노상,부산광역시 동구 범일동 355-7,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000121,범일2동-업무지-5구간,공영,노상,부산광역시 동구 범일동 590-5,7,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000122,범1-5(주거지),공영,노상,부산광역시 동구 범일동 1368-1,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000123,범일5동-업무지-1구간,공영,노상,부산광역시 동구 범일동 252-1691,20,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000124,범일5동-업무지-3구간,공영,노상,부산광역시 동구 범일동 252-997,11,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000125,수1-1(주거지),공영,노상,부산광역시 동구 수정동 1048-778,3,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000126,수1-3(주거지),공영,노상,부산광역시 동구 수정동 1011-13,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000127,수3-1(주거지),공영,노상,부산광역시 동구 수정동 856-5,7,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000128,수3-2(주거지),공영,노상,부산광역시 동구 수정동 708-14,15,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000129,수3-3(주거지),공영,노상,부산광역시 동구 수정동 658-2,9,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000130,수3-4(주거지),공영,노상,부산광역시 동구 수정동 844-120,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000131,수3-5(주거지),공영,노상,부산광역시 동구 수정동 795-27,17,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000132,수3-6(주거지),공영,노상,부산광역시 동구 수정동 1162-1,29,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000133,수3-7(주거지),공영,노상,부산광역시 동구 수정동 792-8,2,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000134,수3-8(주거지),공영,노상,부산광역시 동구 수정동 637-5,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000135,수4-1(주거지),공영,노상,부산광역시 동구 수정동 1180,15,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000136,수4-2(주거지),공영,노상,부산광역시 동구 수정동 1168-11,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000137,수4-3(주거지),공영,노상,부산광역시 동구 수정동 1175-4,29,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000138,수4-4(주거지),공영,노상,부산광역시 동구 수정동 1190,24,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000139,수4-5(주거지),공영,노상,부산광역시 동구 수정동 975-1,28,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000140,수5-1(주거지),공영,노상,부산광역시 동구 수정동 580-29,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000141,수5-10(주거지),공영,노상,부산광역시 동구 수정동 410-173,4,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000142,수5-2(주거지),공영,노상,부산광역시 동구 수정동 588-21,8,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000143,수5-3(주거지),공영,노상,부산광역시 동구 수정동 488-3,5,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000144,수5-4(주거지),공영,노상,부산광역시 동구 수정동 593-3,13,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000145,수2-1(주거지),공영,노상,부산광역시 동구 수정동 812-2,18,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000146,수5-5(주거지),공영,노상,부산광역시 동구 수정동 493-62,7,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000147,수5-6(주거지),공영,노상,부산광역시 동구 수정동 470-13,17,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000148,수5-7(주거지),공영,노상,부산광역시 동구 수정동 564-8,27,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000149,수5-8(주거지),공영,노상,부산광역시 동구 수정동 459-5,20,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000150,수5-9(주거지),공영,노상,부산광역시 동구 수정동 443-2,6,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000151,수1-4(주거지),공영,노상,부산광역시 동구 수정동 1174-20,13,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
132-1-000152,수5-11(주거지),공영,노상,부산광역시 동구 수정동 518-1,30,0:00,23:59,0:00,23:59,0:00,23:59,10,0,,,부산광역시 동구청
